Timestamp,N,P,K,pH,Temperature,Moisture (%),Rainfall (mm)
1/1/2024 0:00,115,80,200,6.531497639,21.51815083,39.81087359,24.98160475
1/1/2024 0:15,115.0061511,80.01512214,199.9699269,6.513323208,19.40996079,39.47163516,17.33618039
1/1/2024 0:30,114.9653312,79.96312719,199.9144884,6.513009248,21.51979692,39.17104953,28.24279937
1/1/2024 0:45,114.9418214,79.9288292,199.8812232,6.492823018,20.17491065,39.33901284,13.90688456
1/1/2024 1:00,114.9644346,79.91563725,199.8675645,6.510638979,21.12883327,39.05014194,22.46844304
1/1/2024 1:15,114.9268872,79.91363159,199.8126856,6.517795567,21.82039153,38.72374304,20.85396127
1/1/2024 1:30,114.8205877,79.93569152,199.8206227,6.547328519,20.5353705,38.34287874,40.85081387
1/1/2024 1:45,114.7020249,79.98749595,199.8640594,6.541062004,22.37606436,38.90904508,35.50229885
1/1/2024 2:00,114.6214523,80.02422841,199.8562787,6.545266489,21.53757639,38.5766591,30.90931318
1/1/2024 2:15,114.5489433,80.05092446,199.7841795,6.544548298,21.71805715,38.59728137,40.22204554
1/1/2024 2:30,114.4661295,80.02951199,199.7985158,6.578648319,21.79403723,39.33201123,42.14688308
1/1/2024 2:45,114.4102931,80.05766567,199.8508057,6.583131519,20.04327035,39.51914133,44.42922333
1/1/2024 3:00,114.3845901,80.07431922,199.8263425,6.586567536,22.95857877,39.50636559,30.75162487
1/1/2024 3:15,114.3355402,79.97560007,199.8172179,6.568740476,23.235167,39.20183358,30.10716093
1/1/2024 3:30,114.3019316,79.98534637,199.8047461,6.566193281,20.33934188,39.26446391,36.8854219
1/1/2024 3:45,114.3538027,80.02817393,199.77556,6.567347738,21.63574109,39.66090899,27.46074042
1/1/2024 4:00,114.3991314,80.03502361,199.705698,6.593885535,23.7435593,39.38370828,37.63750952
1/1/2024 4:15,114.3642409,80.0298305,199.7330312,6.584443163,24.35172685,39.49916005,21.67409164
1/1/2024 4:30,114.4595439,80.07784885,199.6448184,6.543842726,26.41122877,39.10854234,45.48345697
1/1/2024 4:45,114.4627769,80.11975907,199.6484865,6.562695437,21.88254474,39.48077526,37.67580791
1/1/2024 5:00,114.3900717,80.14198795,199.6694448,6.571567753,24.71943369,39.68389573,36.30451569
1/1/2024 5:15,114.4207453,80.0984513,199.7664253,6.579616949,24.9403589,40.34161585,29.70070775
1/1/2024 5:30,114.4242177,80.05997106,199.7551096,6.585198176,24.97471823,41.08402917,48.54479908
1/1/2024 5:45,114.3353586,80.00648273,199.7398056,6.549369683,23.9955159,41.23640183,23.88705975
1/1/2024 6:00,114.397589,80.00623644,199.7579914,6.543909953,27.54438305,40.87281199,24.37964605
1/1/2024 6:15,114.3554319,80.02475632,199.7846207,6.545376602,26.9264887,40.54857065,41.83170678
1/1/2024 6:30,114.400143,79.99386051,199.7307553,6.568455205,24.65335727,40.62609044,21.46165009
1/1/2024 6:45,114.3143569,79.95100748,199.7197344,6.574862711,25.6861277,40.78635459,13.4138986
1/1/2024 7:00,114.2189419,79.91546008,199.7256903,6.575297529,26.34981736,40.83800832,41.80744779
1/1/2024 7:15,114.1790834,79.98986045,199.7337568,6.532800802,26.20534968,41.10853261,38.58383691
1/1/2024 7:30,114.0615772,79.89580116,199.8135561,6.556302998,26.88766564,41.89206917,24.23890715
1/1/2024 7:45,114.0474074,79.98450974,199.7242281,6.5563214,24.33228354,42.02661308,27.35406597
1/1/2024 8:00,114.0398863,79.96870455,199.7988035,6.539701725,27.90512791,41.60298278,36.34774526
1/1/2024 8:15,114.0709189,79.94623558,199.7486383,6.569407115,27.30082868,41.78568446,31.82467157
1/1/2024 8:30,114.1312172,79.91212439,199.7430694,6.569026514,28.70188564,42.31401057,43.79501244
1/1/2024 8:45,114.1729095,79.9408783,199.6748309,6.610038687,27.7932786,42.66369308,17.09758175
1/1/2024 9:00,114.1961164,79.88881726,199.6863899,6.595975137,29.59261446,42.23905207,44.33651007
1/1/2024 9:15,114.1915675,79.89404109,199.6584261,6.6288376,28.09771004,42.71432565,10.43350606
1/1/2024 9:30,114.1867631,79.94212661,199.6892652,6.615868414,29.75456383,42.96398127,21.72843087
1/1/2024 9:45,114.1122269,79.91420932,199.6517341,6.598343291,30.43499743,43.29283282,14.68268066
1/1/2024 10:00,114.1473614,79.88833881,199.6208322,6.548270763,30.52459884,42.92754476,38.24968909
1/1/2024 10:15,114.1863656,79.81710729,199.5383208,6.566873845,29.73086077,43.26714122,13.34002867
1/1/2024 10:30,114.2090534,79.7964312,199.5146596,6.553789009,31.34100099,42.90303827,12.25213103
1/1/2024 10:45,114.1963855,79.78213133,199.4832139,6.561118973,28.75145575,43.26981426,48.52890158
1/1/2024 11:00,114.1747122,79.77942764,199.4597766,6.566833013,29.35401629,43.5178348,35.17594553
1/1/2024 11:15,114.1399498,79.79723647,199.4380213,6.583331167,31.67090356,43.24686236,24.13408912
1/1/2024 11:30,114.0228864,79.66669305,199.4154554,6.599906711,30.60236674,43.35260028,37.3892469
1/1/2024 11:45,114.0124946,79.71961383,199.3651384,6.617226604,30.8592091,43.62628884,42.42213323
1/1/2024 12:00,113.979339,79.68489987,199.3556399,6.666083021,29.28732533,43.64988368,26.59278009
1/1/2024 12:15,114.0145056,79.65328451,199.2975063,6.64621728,30.20019515,43.94885946,31.16637661
1/1/2024 12:30,113.9009644,79.58098344,199.2487345,6.662640875,31.85679717,43.80297688,30.81230804
1/1/2024 12:45,113.924698,79.56911371,199.316486,6.699583757,29.99467724,44.466608,28.51856646
1/1/2024 13:00,113.9390934,79.59380468,199.2922193,6.688020712,29.28757616,44.60848342,30.55957957
1/1/2024 13:15,113.8952393,79.62071274,199.2689525,6.659852285,28.16692781,44.72212539,23.15006441
1/1/2024 13:30,113.9089513,79.55924785,199.2760528,6.655021959,30.90862575,44.61435878,45.8715364
1/1/2024 13:45,113.8585619,79.52686145,199.1983166,6.640900903,29.49380579,44.43460689,24.57079444
1/1/2024 14:00,113.8090147,79.53803414,199.1298854,6.647054692,30.10758517,44.70809248,17.38084077
1/1/2024 14:15,113.7467758,79.39105409,199.1706214,6.652092312,28.02645263,45.18934693,45.80827351
1/1/2024 14:30,113.6750084,79.32389793,199.1065301,6.621587472,31.05171655,44.77268767,10.80284791
1/1/2024 14:45,113.6799314,79.33547103,199.0233728,6.621421235,28.64344079,45.09949907,31.48426167
1/1/2024 15:00,113.6733876,79.39106883,198.9293514,6.599585675,28.03396026,45.77152858,24.24386904
1/1/2024 15:15,113.645393,79.35173511,198.8785939,6.569029671,28.98336626,46.34909929,45.87061699
1/1/2024 15:30,113.5690156,79.36564583,198.8310731,6.540894562,28.50388978,46.87182495,42.68288284
1/1/2024 15:45,113.6247128,79.43262748,198.7643706,6.546172979,31.69311621,46.51200554,27.01745754
1/1/2024 16:00,113.5440795,79.36123887,198.7537007,6.537200178,28.47853676,46.85909924,31.3035773
1/1/2024 16:15,113.5108123,79.36517629,198.6795224,6.556791629,26.95305736,46.54267264,26.47363657
1/1/2024 16:30,113.5842533,79.36744789,198.6749304,6.544311166,29.43368233,46.31869107,12.65985069
1/1/2024 16:45,113.5475389,79.38868152,198.6938913,6.527449671,28.43583141,45.89722379,30.92261699
1/1/2024 17:00,113.558455,79.33290412,198.5673059,6.517047857,27.19063984,45.43792117,39.90437521
1/1/2024 17:15,113.583881,79.30647325,198.5697207,6.533391655,25.98257821,45.23093134,23.39622459
1/1/2024 17:30,113.5856547,79.23740886,198.5743256,6.533884755,25.99783653,45.31382231,19.93956559
1/1/2024 17:45,113.5301555,79.23780293,198.6331428,6.531924718,28.49020222,45.24890437,19.99669709
1/1/2024 18:00,113.4758662,79.12149461,198.6299062,6.520659127,23.55203288,45.31570975,17.26390867
1/1/2024 18:15,113.4617925,79.22310048,198.7181089,6.525513065,24.0161045,45.75336178,46.89997525
1/1/2024 18:30,113.4609704,79.21108811,198.6768352,6.500479163,25.71831083,45.9795879,28.03357486
1/1/2024 18:45,113.5816719,79.21733561,198.727647,6.498622784,24.24450498,46.71448482,10.18528092
1/1/2024 19:00,113.506539,79.26352458,198.6641124,6.489531135,22.43278106,46.89639218,18.98419292
1/1/2024 19:15,113.5218426,79.2375442,198.5842233,6.537557411,25.49524725,46.39099387,48.4428127
1/1/2024 19:30,113.4978324,79.17855613,198.5541896,6.526064885,24.90460877,45.97186369,18.39622372
1/1/2024 19:45,113.6245012,79.11991548,198.5848424,6.546975767,25.15548887,46.40787984,27.63050988
1/1/2024 20:00,113.4824373,79.0693323,198.5976934,6.540552866,22.20438271,46.69097274,35.75998173
1/1/2024 20:15,113.4421776,79.05973287,198.5910769,6.552758193,21.75342927,47.26666231,27.14178648
1/1/2024 20:30,113.4235017,79.03535213,198.5838555,6.557243218,21.00853478,47.92870263,36.72340546
1/1/2024 20:45,113.3393627,79.07895289,198.4809083,6.544668808,23.14039859,48.40128491,25.18769633
1/1/2024 21:00,113.2780768,78.96367706,198.4062395,6.499935749,21.64407313,47.92612647,40.54423177
1/1/2024 21:15,113.2165634,79.0298558,198.5005676,6.458008993,21.09030513,48.14589186,20.31550742
1/1/2024 21:30,113.2238918,78.93979219,198.5004519,6.478534096,22.70715805,47.71859273,36.05681553
1/1/2024 21:45,113.2980742,78.98506509,198.4837783,6.496809926,21.35973332,47.83345988,25.32554113
1/1/2024 22:00,113.3015022,78.90920691,198.4933646,6.484325156,21.91909865,47.41165876,21.54774947
1/1/2024 22:15,113.3772477,78.84713774,198.4871143,6.462722993,21.4402454,48.01981982,12.05703254
1/1/2024 22:30,113.2627431,78.8508001,198.4455971,6.457766016,20.6185623,48.32878853,37.53609586
1/1/2024 22:45,113.1683832,78.86776269,198.3615811,6.440023129,20.76627295,48.65139268,31.6760379
1/1/2024 23:00,113.1241318,78.81046164,198.3687569,6.412183761,19.61985059,49.05647211,28.84837767
1/1/2024 23:15,113.1297773,78.81545673,198.3562179,6.411474868,19.96822232,49.56702296,48.84232981
1/1/2024 23:30,113.0768862,78.72924371,198.3752412,6.413514267,20.37866836,49.33935843,27.07812807
1/1/2024 23:45,113.0942469,78.59322332,198.4026918,6.407753511,19.70720026,49.69151658,34.63452753
1/2/2024 0:00,113.107335,78.58515822,198.3651035,6.391037017,22.28003729,49.46840218,49.91736442
1/2/2024 0:15,113.1293326,78.55164714,198.2425988,6.389232285,24.76466228,49.08153063,39.50329206
1/2/2024 0:30,113.0270407,78.44014782,198.1482467,6.367208134,22.24597003,49.10485609,18.73015551
1/2/2024 0:45,113.1216478,78.39860128,198.1570434,6.400592633,23.21865353,48.8715355,30.50754044
1/2/2024 1:00,113.1933813,78.3348236,198.1001825,6.38984796,21.28140836,49.10023339,45.3514354
1/2/2024 1:15,113.2133646,78.37955535,198.0241303,6.374057296,22.30530441,49.64920025,31.47897692
1/2/2024 1:30,113.1343105,78.39345031,198.0507679,6.365264701,22.81320144,50.16513637,13.4794704
1/2/2024 1:45,113.0560941,78.38202724,197.8425646,6.360697673,24.50869203,49.76794706,33.69631139
1/2/2024 2:00,112.9842963,78.38067696,197.8249197,6.370850245,23.25947932,49.37833568,44.02326916
1/2/2024 2:15,112.9998488,78.41962557,197.7984733,6.373777614,23.74242051,49.94747322,39.74033025
1/2/2024 2:30,112.9327974,78.46019391,197.6749443,6.346397432,23.38637461,49.53094275,35.27254108
1/2/2024 2:45,112.9071342,78.4130616,197.6872438,6.31680549,24.27004483,49.16867625,47.28112422
1/2/2024 3:00,112.8316676,78.37986555,197.6668672,6.299271493,22.4359483,49.49509066,23.83532228
1/2/2024 3:15,112.8013483,78.35234594,197.6592091,6.299850183,26.2427017,49.26843951,40.81629671
1/2/2024 3:30,112.6497301,78.26954341,197.6105816,6.278834498,24.83410943,48.92510862,37.74728903
1/2/2024 3:45,112.6058839,78.16501468,197.5282323,6.305386242,25.75431742,48.56494387,20.96860809
1/2/2024 4:00,112.677393,78.15806975,197.4983358,6.293397909,25.06446692,48.76110456,44.57432999
1/2/2024 4:15,112.6693476,78.1519576,197.4130662,6.310063026,26.08779697,48.41023794,20.30104718
1/2/2024 4:30,112.6614338,78.16484108,197.3536809,6.319901309,26.27534059,47.92365374,18.02098907
1/2/2024 4:45,112.6162538,78.19186769,197.3444482,6.315696176,25.59480914,48.0203197,29.19755339
1/2/2024 5:00,112.5388397,78.15166629,197.3106514,6.299994678,27.32183149,47.73836999,19.68180063
1/2/2024 5:15,112.5341764,78.240259,197.2505124,6.333577372,25.15541203,48.03895716,24.02507725
1/2/2024 5:30,112.5294236,78.2613261,197.2716704,6.353998274,25.18913879,48.38820362,16.69930329
1/2/2024 5:45,112.6184433,78.23567393,197.2069929,6.337100242,27.49823986,48.117881,42.59300455
1/2/2024 6:00,112.6320289,78.23312519,197.2795388,6.327264477,26.85313408,48.39893173,13.26519928
1/2/2024 6:15,112.5368609,78.16717536,197.3948539,6.304990398,27.688472,48.83489646,38.76807113
1/2/2024 6:30,112.4995132,78.13208545,197.403901,6.302980421,26.03054587,49.38628741,20.30731554
1/2/2024 6:45,112.3691613,78.06845347,197.2764282,6.267670529,26.50355038,49.55607796,39.01030642
1/2/2024 7:00,112.4481621,78.094637,197.2748588,6.245436886,26.83841735,50.09591068,34.91866334
1/2/2024 7:15,112.4285609,78.0554486,197.2546607,6.225064327,29.03316944,49.59958242,30.59269416
1/2/2024 7:30,112.4621269,78.04734264,197.1761129,6.216011725,29.20823667,49.09928311,40.93892503
1/2/2024 7:45,112.3455665,78.01860717,197.1870148,6.187013489,27.70484505,49.3533644,38.27108868
1/2/2024 8:00,112.2391465,78.04614241,197.1422551,6.207770717,30.23634652,49.64762813,33.41417458
1/2/2024 8:15,112.2280783,77.96493495,197.1337421,6.227406391,29.1270348,49.91221829,47.3550007
1/2/2024 8:30,112.1689134,77.92257057,197.112973,6.22782925,30.07926071,49.52262559,28.18959423
1/2/2024 8:45,112.1150075,77.92111236,197.0783058,6.23162791,29.35652182,49.94826971,27.75000877
